1634,Two Friends (1986) ,0
1635,Brothers in Trouble (1995),0
1636,Girls Town (1996),0
1637,Normal Life (1996),0
1638,Bitter Sugar (Azucar Amargo) (1996),0
1639,"Eighth Day, The (1996)",0
1640,Dadetown (1995),0
1641,Some Mother's Son (1996),0
1642,Angel Baby (1995),0
1643,Sudden Manhattan (1996),0
1644,"Butcher Boy, The (1998)",0
1645,Men With Guns (1997),0
1646,Hana-bi (1997),0
1647,"Niagara, Niagara (1997)",0
1648,"Big One, The (1997)",0
1649,"Butcher Boy, The (1998)",0
1650,"Spanish Prisoner, The (1997)",0
1651,Temptress Moon (Feng Yue) (1996),0
1652,Entertaining Angels: The Dorothy Day Story (1996),0
1653,Chairman of the Board (1998),0
1654,"Favor, The (1994)",0
1655,Little City (1998),0
1656,Target (1995),0
1657,"Substance of Fire, The (1996)",0
1658,Getting Away With Murder (1996),0
1659,Small Faces (1995),0
1660,"New Age, The (1994)",0
1661,Rough Magic (1995),0
1662,Nothing Personal (1995),0
1663,8 Heads in a Duffel Bag (1997),0
1664,"Brother's Kiss, A (1997)",0
1665,Ripe (1996),0
1666,"Next Step, The (1995)",0
1667,Wedding Bell Blues (1996),0
1668,MURDER and murder (1996),0
1669,Tainted (1998),0
1670,"Further Gesture, A (1996)",0
1671,Kika (1993),0
1672,Mirage (1995),0
1673,Mamma Roma (1962),0
1674,"Sunchaser, The (1996)",0
1675,"War at Home, The (1996)",0
1676,Sweet Nothing (1995),0
1677,Mat' i syn (1997),0
1678,B. Monkey (1998),0
1679,Sliding Doors (1998),0
1680,You So Crazy (1994),0
1681,Scream of Stone (Schrei aus Stein) (1991),0
